chunk_id,user_id,saberDirX_mean,saberDirX_std,saberDirX_min,saberDirX_max,saberDirY_mean,saberDirY_std,saberDirY_min,saberDirY_max,saberDirZ_mean,saberDirZ_std,saberDirZ_min,saberDirZ_max
chunk1,000e442d-3b3c-4159-b545-e59d32f3936d,-3.750785283854032e-16,1.0000004634172621,-153.4999107125046,5.663285077404123,6.632376130097442e-16,1.0000004634172621,-11.690328688462484,14.930835684608322,7.832102610412321e-16,1.0000004634172621,-6.312757651102325,11.351931039767509
chunk1,0010b651-5a4a-4fbe-8ecb-637ec520e81a,4.651922525425667e-16,1.000004920037097,-10.972303575118843,4.239176532534343,-8.608827695891577e-16,1.000004920037097,-4.25651985215614,4.254893132314185,-5.172523237994175e-17,1.000004920037097,-6.4776688945541645,10.027852991443758
chunk1,00112a1a-cd99-4266-9bb2-4de356fa3c44,-7.818345984054967e-17,1.0000077492647885,-19.081029245392383,2.979389710117416,1.1137675892466526e-16,1.0000077492647885,-3.18122665583082,2.6847227662707467,1.0369744246556993e-16,1.0000077492647885,-4.418724777296179,12.321662265459963
chunk1,00112c08-296f-404c-b9a9-f38138e89312,4.662318822402234e-16,1.0000026153192323,-109.04523316702938,1.024110979440043,-1.0099218870634316e-17,1.0000026153192323,-9.91235975581749,4.323296207329796,2.2569236775269443e-16,1.0000026153192323,-10.209115945068898,11.831584039925232
chunk1,001370ea-9de4-4ec0-baf2-2c6e2b40c23e,-2.446213166669676e-15,1.000294247468484,-3.4297791563974904,1.475987201477808,-1.6849267079605317e-17,1.0002942474684837,-1.7985076227041497,3.0324124009637905,-3.0694401269048445e-16,1.000294247468484,-2.634581558455489,2.572739496507438
chunk1,00137761-915a-4218-b3c1-0c30f55a31b1,-1.399429395186459e-15,1.000001732764409,-105.42277365252224,2.336491749296256,-3.462980747457585e-16,1.000001732764409,-6.759898519882614,5.911142657277891,-5.669089088382453e-17,1.000001732764409,-5.122108876897386,11.500040641940965
chunk1,001473e2-0a76-43ba-b0b8-5b3ec0bdc23a,8.161492329396934e-16,1.0000008790895796,-17.505844973434954,3.754912706485072,4.3722225513192236e-16,1.0000008790895796,-5.1857277830163175,7.883090251564289,5.674196491229535e-17,1.0000008790895796,-12.209485527123602,12.442645904295931
chunk1,0014f294-12dd-4d4f-a8f7-9f67b3cadc29,-5.3396775758606867e-17,1.0000004862161371,-91.45760536123136,4.205268078640433,2.816613714242343e-16,1.0000004862161371,-8.273359213661486,11.93777522171597,-3.5275423663017656e-16,1.0000004862161371,-36.77951016657976,14.309279754253929
chunk1,00160c21-ba08-4050-abb3-417e1cc4d9c9,2.52932391553291e-15,1.0000014220776128,-155.15004162548647,2.842190218784832,7.659097880953749e-16,1.0000014220776128,-8.489880153631276,17.263018997216182,-7.071660992449764e-16,1.0000014220776128,-7.992336446365872,12.293303809115445
chunk1,00167ab4-46f3-4ecc-8ee1-7923b3ba7ae2,1.574823418611749e-16,1.0000095587216167,-73.36484850245992,2.501489701080123,-5.470250458845796e-17,1.0000095587216167,-4.3308029326048345,4.392142472721551,-1.2531900531264672e-16,1.0000095587216167,-9.22012991122952,7.860199354098264
chunk1,0017aeba-744f-41be-9378-c5148d8fab87,-3.5619261983258675e-16,1.0000014079539543,-70.61579274600173,3.9349026622225662,8.625272525174283e-17,1.0000014079539543,-6.18749682007206,12.564826117642808,1.458167445288643e-17,1.0000014079539543,-8.154790766359822,16.811924689866864
chunk1,0017edb5-e009-4966-a76c-35da588d25ce,7.753459888722058e-16,1.000004936211803,-110.35274556431332,2.691210700255306,-4.4091285380831864e-16,1.000004936211803,-3.7912343342451655,4.57801387839604,-3.6774705973979694e-16,1.000004936211803,-8.641318163604433,11.627227195579732
chunk1,00180489-8640-482c-bfe7-d6d68d9484a0,7.415239208847294e-16,1.0000085468259228,-114.3371378045412,1.9420990708502943,8.303301865659823e-16,1.0000085468259228,-4.149931976120094,9.210364072908014,-6.331660625892059e-17,1.0000085468259226,-6.418540895673722,9.002594330312187
chunk1,00180e52-e3ca-4625-9823-9ce45f14313b,-2.8879651980989997e-16,1.0000587250785955,-16.61788319309958,0.5337464562362934,8.165191625851533e-16,1.0000587250785955,-2.2160909774685806,5.0264654869256935,-2.439491813357214e-17,1.0000587250785955,-4.154285029543902,5.172735879443996
chunk1,0019b73f-fac4-4965-a630-61e6f4cd095f,-6.648323825177348e-16,1.0000280784511981,-17.165495272345783,0.9116732247483564,-2.5579066542827647e-16,1.0000280784511981,-2.054501796262897,3.81693108121553,3.256230265957543e-17,1.0000280784511981,-3.2918012355785624,6.280813756663089
chunk1,001b0458-dd3c-43d0-ae0f-0c3daa8e965b,-9.663901628955687e-16,1.0000029760089042,-10.351877678127314,4.416289793040471,6.396522688310206e-17,1.0000029760089042,-3.951123535224573,7.373811738064996,-9.018154271336798e-18,1.0000029760089042,-12.524858454691891,10.507875807431144
chunk1,001b8d65-fe24-4afa-a037-693b7bfca238,-8.693507719117377e-16,1.0000040988898158,-92.47569995379996,4.863879370281295,-8.01989035405333e-17,1.0000040988898158,-5.176031396006868,5.913459705641112,-2.66800058202226e-16,1.0000040988898158,-6.812501901054211,11.678223987765287
chunk1,001c0fad-dbf6-42c8-b20e-55e9c5aef161,-4.188075856166155e-15,1.0000058116389694,-9.858880193427328,3.343575734985526,2.1315514265864373e-16,1.0000058116389694,-10.557395335696889,5.724694582247062,-4.771362011831036e-16,1.0000058116389694,-8.221737536031046,6.752951674881044
chunk1,001c25c3-6a44-494e-8b18-89b10f08f3f3,7.86960532021e-16,1.0000109949917815,-15.033261023654786,2.610417820423348,3.0293835090302974e-16,1.0000109949917815,-3.008156870242778,6.521846839314008,2.159760481402174e-17,1.0000109949917815,-5.186616974526811,5.334351709193147
chunk1,001c7ce7-4bf3-4b14-8386-6ad4c9a652ec,1.752289471441978e-16,1.0000001409961845,-166.245306715295,4.5983841523555045,8.787781383374478e-16,1.0000001409961845,-7.387227976893095,37.26797975305079,-8.264961497965863e-16,1.0000001409961845,-8.207613780617377,12.331013300029705
chunk1,001d2a21-16b0-45fe-8129-226188fb0a75,-4.749910314250478e-16,1.0000012594164998,-18.56968558475917,7.381866284966097,1.5325166165967565e-17,1.0000012594164998,-7.769212840843672,16.955482275275976,-9.589554521218537e-18,1.0000012594164998,-10.730467296882072,10.570829066245942
chunk1,001d3f15-5233-4c8d-8955-08cee3a6ca47,-5.573718197614025e-16,1.0000013202740625,-125.64894007609702,3.457792576533342,5.523972616586822e-16,1.0000013202740625,-6.131498536129159,8.039951404721586,-3.912644408308118e-16,1.0000013202740625,-8.723400125746739,18.10501718056283
chunk1,001db36f-ccf0-463f-817f-fa508a47eaeb,-1.7401586051948647e-15,1.0000046942957266,-7.415142069258499,3.2007852043520826,4.1080534626314786e-16,1.0000046942957266,-4.481256693858438,4.744014414319369,1.4078828306039628e-17,1.0000046942957266,-6.625934465346795,6.119176483526843
chunk1,001e7e33-91d4-4c84-8dfe-702c6434c846,2.404892089233634e-15,1.0000119205850626,-88.38156807534911,4.223109277932113,3.599324782540277e-16,1.0000119205850626,-8.081423893729935,23.165596314594744,-4.658198834277776e-16,1.0000119205850626,-6.190317809838327,5.502099875328992
chunk1,001e8806-ddc6-4b1f-bdf9-dbc97387cad8,1.721162732021784e-15,1.0000068400154585,-103.87922587431434,1.6602905508917365,6.744601077665457e-16,1.0000068400154585,-4.407280032691724,7.822209155474946,-9.372081005891884e-16,1.0000068400154585,-4.679357161913188,14.323407614596013
chunk1,001eb9a5-f9ee-4fb4-89ca-3d65b053d9fd,9.236036750822847e-16,1.000001858306024,-115.45345444653636,3.0568308566113527,-1.0215415141787411e-16,1.000001858306024,-11.15324773289974,12.958486337848168,-6.067998929616157e-16,1.000001858306024,-12.107809149529228,13.395594226257291
chunk1,001f2313-443c-41c0-b179-2757cc8de216,-5.024918459588944e-16,1.0000185637246273,-6.736344918185288,3.706733035745743,3.5574022946925043e-16,1.0000185637246273,-4.858963729626659,4.114330573447026,-4.571472627255499e-16,1.0000185637246275,-4.121157954442511,5.23970781289831
chunk1,0020b551-07dd-4771-9c3a-1a10c6cd3e84,-9.32742019375105e-16,1.0000177259392546,-43.32015115518968,2.805963542670788,3.3712869894105364e-16,1.0000177259392546,-5.45355466149521,2.4757449709451205,-2.79167607485889e-17,1.0000177259392546,-9.563464208584255,4.811998338681023
chunk1,002154f8-f10d-4ba8-841e-252312b33314,6.830239272246754e-17,1.0000163798822297,-17.641111599585983,2.526905059152535,6.882029797931948e-16,1.0000163798822297,-2.983642262287029,7.625311752439575,1.0683250712618537e-16,1.0000163798822297,-3.4434751124501397,6.607096389150158
chunk1,00216dfb-7b62-4d29-9cbb-26515747af0f,2.072128287800942e-15,1.0000451212634185,-78.0401768191292,1.5353258550421005,-2.0150968663658686e-16,1.0000451212634183,-2.1833572843953344,2.427185950823887,-4.0523841676671705e-17,1.0000451212634183,-4.138449810005191,4.643790516115185
chunk1,0021a8de-a64d-40d6-83e9-7fc8524dceed,1.1579852776932693e-15,1.0000035025962997,-108.20043022256532,2.32784849139561,-7.417508038458283e-17,1.0000035025962997,-11.610307557653808,13.907398952142644,-5.246428307359787e-16,1.0000035025962997,-11.696247632764956,11.360554127935568
chunk1,0021e7a1-29d6-46c3-a5ca-9d24ebd00888,6.028637729886388e-16,1.0000052629778455,-86.14066512631534,4.618988842756449,-3.1023935497984786e-16,1.0000052629778455,-13.910401279487456,11.29022117974638,-1.2492337110515676e-16,1.0000052629778455,-7.906959909393539,12.623746873417245
chunk1,0021f3d2-6a81-4058-b9e5-86e2ffcd7d4b,-7.775348340919818e-16,1.0000082000483805,-84.00028220775475,3.012483744450843,1.7993511430246127e-16,1.0000082000483805,-4.567302508908403,29.078554059934145,-2.1842130425098896e-16,1.0000082000483805,-9.704629140109944,6.192948048705244
chunk1,0022e6b5-cffb-48e6-b0e0-506aacf50c15,-9.80691332200208e-16,1.0000013707709148,-113.81895327531008,2.1432686559331167,3.2171001127539215e-16,1.0000013707709148,-4.41691650307038,18.65456850845417,-5.134694742968146e-16,1.0000013707709148,-12.559007903906586,15.378669338706908
chunk1,002354b7-81de-402f-82ce-e44334cd2fb0,-1.5611513931136614e-16,1.0000010790833187,-16.81328994492264,4.380852109746327,7.76891823463898e-17,1.0000010790833187,-11.874113465069428,9.217169800535077,-2.673153104849268e-16,1.0000010790833187,-13.621249528436154,9.951717457124722
chunk1,0023dd0a-0987-4cc3-bb40-07173e09eb3b,-8.344997366426986e-18,1.0000008556468198,-40.35183330452248,2.5578895317820027,-3.6435053046341007e-16,1.0000008556468198,-4.34129044927563,4.431788259533156,-9.13188724776769e-16,1.0000008556468198,-10.266277219244513,15.992077408157098
chunk1,00243fdd-59a3-469d-9a49-0139cfd75db3,1.583853618193716e-15,1.0000159183705966,-89.94951906082201,2.011588396661874,5.072437257967128e-16,1.0000159183705966,-2.3903992268928373,4.902908066815984,6.475211171606402e-18,1.0000159183705966,-7.641165862492094,4.247679960942869
chunk1,0024c796-4951-4e8d-81e0-acf8592d24a4,-1.9374800033411275e-16,1.000005265471931,-10.44188083421019,3.909166637374104,2.87283755267899e-16,1.0000052654719311,-3.378165649851112,14.175475376300454,-2.7756291726374167e-16,1.0000052654719311,-6.530506153689653,8.838808705089516
chunk1,002744c4-2d3e-4d28-b63d-f5fff652117e,3.066276998335953e-16,1.0000000366693191,-155.50130199857895,7.158894079077639,6.648813883740152e-17,1.0000000366693191,-55.975429534886,15.22793720785096,3.7252393345897646e-17,1.0000000366693191,-10.924469413840743,25.30840044216361
chunk1,002797bd-24f5-4fb8-bcf6-a0d0a30e4331,5.086419844333113e-16,1.0000003761434053,-147.3339141982364,5.390140316746915,4.680941691358614e-16,1.0000003761434053,-12.652297097334984,17.605097175276466,-2.7713468199908787e-18,1.0000003761434053,-16.419559120107504,15.692435394164097
chunk1,0028a8ff-d8a9-4245-b17d-6f6ea774e7b7,-1.2152712988652837e-16,1.0000018918665818,-80.44360040326353,2.588115229278982,2.2960127541359533e-16,1.0000018918665818,-12.773633579286765,14.098571455558517,-1.4635476480003562e-16,1.0000018918665818,-9.786047816425208,6.676455242600659
chunk1,00295653-2b91-4281-ae9c-8058cf885587,2.3442199652846167e-15,1.0000210674897057,-7.900440548335853,5.010497034041091,-1.5906421709408434e-16,1.0000210674897057,-4.993070856310324,2.2818502089216843,-2.4062472565399027e-17,1.0000210674897057,-6.9357064064793095,10.127167242526054
chunk1,002a3405-03d9-4328-91e5-6112a1cf69cb,-1.149750000672812e-15,1.0000042786880687,-95.31473150085488,2.335004839239409,-9.746660654400673e-16,1.0000042786880687,-8.862290843317552,5.954310382462267,-2.2138146757900888e-17,1.0000042786880687,-5.27903204258406,10.788492669288864
chunk1,002a586d-16ce-416e-8d65-971be30d6f94,9.865654383917611e-17,1.0000041392698742,-111.077234222125,2.474811102110294,8.055745914471463e-17,1.0000041392698742,-5.596509206091872,9.336540711736038,4.260114941570685e-16,1.0000041392698742,-10.3049972275632,10.218117107149
chunk1,002aab1c-02e3-4d1a-81f3-20206c44f4ca,8.657242599141795e-16,1.0000026845313277,-113.04366551193766,4.830426431052009,5.171886929074398e-16,1.000002684531328,-3.488801539635896,9.23882994461069,-5.93500394346173e-17,1.0000026845313277,-10.797554373878816,16.79938843997516
chunk1,002b0799-acaa-475b-87e4-4ffeaf2d8180,-9.886861133776764e-16,1.0000004475665694,-183.5343355731777,6.313149217591925,5.539860747565545e-16,1.0000004475665694,-10.125869539414367,14.230459716974709,-2.0763848991810774e-16,1.0000004475665694,-34.432168051067976,13.234358268858283
chunk1,002b7eb3-a566-4662-a32a-2bb66fe24b7e,-5.1088859201541955e-15,1.0000226405696395,-103.674161906698,1.0108208723248329,2.130042174387979e-15,1.0000226405696395,-3.202999132866069,11.842466956248106,-5.760391032182361e-16,1.0000226405696395,-2.898056235604117,10.103078968220215
chunk1,002bd250-6b39-495f-a056-90fbc5b77bb3,1.2788796871515223e-15,1.000006313749136,-84.67407862913147,1.926868754502267,1.5084465602131862e-15,1.000006313749136,-3.471789346377996,14.875379225638891,1.473306455165317e-16,1.000006313749136,-2.132137280288289,12.132436700440792
chunk1,002c5f12-1d32-460a-b401-4e550c4dcf94,-8.574479177648599e-17,1.0000006212505588,-128.02744100569018,3.7022109324281054,1.9037716190524596e-16,1.0000006212505588,-7.585865455155929,22.92396479033369,4.881389422095758e-18,1.0000006212505588,-10.1285205336038,14.4251692653261
chunk1,002ce1b9-57c5-453a-a957-7acba322d07d,-7.561192407112981e-16,1.0000030803303963,-93.46937110261334,2.231392876216153,3.193162520547063e-17,1.0000030803303963,-4.158051068697094,5.262605791681208,-1.0237643920481613e-16,1.0000030803303963,-5.868536826132792,12.764421006956958
chunk1,002d1b16-1d2f-49f6-8180-b40a1a250ee8,6.232512741804962e-16,1.000001446641008,-80.42724978456563,2.161752668776776,4.162003287087922e-17,1.000001446641008,-5.86572579364468,7.051724137054083,7.284185329518768e-17,1.000001446641008,-7.314475299805782,7.320653178298534
chunk1,002d9adb-2b93-4db1-906c-fb90caff470f,2.629670618746269e-16,1.000002387954204,-128.30668464569354,2.7496230891466458,-2.509279144258476e-16,1.000002387954204,-9.549031608961078,17.450742126078055,-8.826136511429502e-17,1.000002387954204,-6.907770252647145,13.00637808923183
chunk1,002f1471-568d-4312-9e1c-db3cb01daec3,-2.7875537283889195e-16,1.0000200102052066,-77.43304664809146,1.663600251964999,-1.5730084826248217e-16,1.0000200102052066,-3.879261893546931,3.793716097902805,-6.59122721718993e-16,1.0000200102052066,-4.403741819352899,12.294158397716958
chunk1,002ff44c-7851-4984-a0c9-6e9c45b4e141,4.49099913143193e-16,1.0000006763023979,-111.41372843539214,7.321417086439419,5.360217053925417e-16,1.0000006763023979,-6.090061968791654,13.833758191181817,-4.799678100167336e-17,1.0000006763023979,-6.478041768720357,17.860267701274644
chunk1,0031ac6b-35b9-4b51-95fe-fc7230211b53,1.7379213344683542e-16,1.0001102718203716,-4.148562489490657,0.6668176718779044,-1.6529715242048636e-16,1.0001102718203716,-2.743278004196584,3.301457863653305,-8.984605292997408e-17,1.0001102718203716,-2.899481131680328,6.001447654110903
chunk1,0031d01c-ec32-4706-be7a-df11cde276d8,-1.2690318937714295e-15,1.0000084830233498,-67.5725054165033,4.466035541291753,1.9850731926164025e-16,1.0000084830233498,-4.593482361127226,7.086630702289487,-2.0930403192349666e-17,1.0000084830233498,-7.922071187676039,7.752788791389449
chunk1,00327923-ff70-4516-87d7-bf28e111e97b,-2.4283722458593754e-16,1.000027092561742,-14.45372739511093,0.4375719205748383,-1.0773181701350199e-16,1.0000270925617423,-2.4292064902593635,1.8866393875710676,-4.2796763580370684e-16,1.0000270925617423,-4.866230155347568,4.433831885501622
chunk1,0033ec14-c69a-4a2e-bb1e-245d908fc1d7,-1.4310463054552468e-16,1.0000003178016768,-141.39898276722548,4.785909500124048,-4.068809856986311e-16,1.0000003178016768,-7.992689586200965,9.104117377484652,1.4153357304273151e-18,1.0000003178016768,-12.973550469280315,18.296895404358235
chunk1,0033f403-a783-4cf3-974b-bf7fcfab920a,1.2298186428238708e-15,1.0000016341671671,-125.67174911897963,7.893274348138823,1.3983916709957874e-16,1.0000016341671671,-5.441774911063854,20.238554806863235,2.6416235991649852e-17,1.0000016341671671,-16.174307017523017,14.125013737292448
chunk1,00357635-e9bc-450a-aeb2-da2f914d89e1,-1.1078773534937707e-15,1.0000011918858793,-114.61478400164286,2.687869172909468,-5.181746518533493e-16,1.0000011918858793,-27.17096050512593,7.840942972931459,2.078214470975899e-17,1.0000011918858793,-7.465570151811687,25.989892648428164
chunk1,0035f937-015e-4a42-8a17-93b82cc1c958,-6.52336515136951e-16,1.0000015846441643,-84.4172267382972,2.9179046186698563,1.7504338430619633e-16,1.0000015846441643,-5.997367879476163,15.197986880975511,-1.5234827144998384e-17,1.0000015846441643,-11.26111598145818,14.554239108741688
chunk1,0035f9d5-1e51-4022-9fc2-0663d4940d52,4.152908119270986e-15,1.0000447737804963,-69.59752819813272,1.7325800880479278,4.9705543724263814e-18,1.0000447737804965,-3.988857555603393,3.0457934935329423,-6.278804283249004e-17,1.0000447737804967,-3.8947750734770175,4.731805397411124
chunk1,0036258f-62da-4969-a59d-416b50862615,-1.1694204217916168e-17,1.000000333031773,-128.2289423103149,3.60879960025958,7.176597372721715e-17,1.000000333031773,-10.02001563860988,10.898477156695266,-7.713210559219216e-17,1.000000333031773,-11.407090489310145,15.35165154428806
chunk1,00365b87-4e3a-4edb-bbe0-31ed128e4e9b,-1.7540781655239067e-16,1.0000020711287756,-93.24904606714804,3.404778516970361,-2.17542091574162e-16,1.0000020711287756,-12.811549410806032,12.002311826345611,-1.0857895182985677e-16,1.0000020711287756,-5.87772675133452,16.61241103266521
chunk1,00367762-12fe-4fbe-8180-444a7cdbedc5,-1.455822014425448e-16,1.0000000495480315,-168.51350716190058,8.229985848003906,-4.585656576826371e-16,1.0000000495480315,-26.026475479203885,17.443927748144077,-7.366489164613514e-17,1.0000000495480315,-9.73684124157808,31.4553537344202
chunk1,00367e54-be56-4e63-8413-4c76b35d40d2,-3.3563666970035363e-16,1.0000005447897533,-103.06545356271978,3.881324214347519,4.994452693713817e-16,1.0000005447897533,-8.230989400543127,24.471560981030148,-1.971045258120003e-17,1.0000005447897533,-10.694691507930452,11.56444130794079
chunk1,003816f8-8b0f-4cd8-825d-bbb332600262,2.338833856912347e-16,1.0000005138163945,-161.5384955782915,4.763990044800623,4.878625758759213e-16,1.0000005138163945,-3.4137439229547897,11.303928282018408,-6.571759188103511e-18,1.0000005138163945,-11.584903574478968,14.162987712018069
chunk1,00388cfb-b3e7-4e56-9ed8-7fd8d132a524,-6.759059033805377e-16,1.0000069990516287,-48.45774935331905,2.4216992763344614,4.1680879582653205e-16,1.0000069990516285,-3.0563320845861184,9.108862407700425,-1.8147714978279956e-16,1.0000069990516287,-5.13949111706632,7.2057103028925065
chunk1,0039e42d-635e-43f9-b389-e1d5385be0d7,6.19486432759768e-16,1.00000429899511,-101.86807852310346,2.8597807500943766,6.665321059845868e-16,1.00000429899511,-8.387436600643012,27.209926915263644,-1.6366928886673144e-17,1.00000429899511,-8.167136246040332,10.487421300947092
chunk1,0039f6fd-21c2-416b-b46f-dcc5601e0ca9,-5.15144571384799e-17,1.0000034998258838,-120.69270442324216,2.769705231489571,7.391014580498271e-16,1.0000034998258838,-5.168786520792384,11.425949844061885,2.5114555807286356e-17,1.0000034998258838,-5.862188602707523,10.639515583620687
chunk1,003a7eda-ae33-42c6-b493-162572998b61,2.9887079198845324e-15,1.0000102420713568,-8.61706039950034,3.1145129166721306,2.9983799298063473e-16,1.0000102420713568,-4.218769483693385,3.9740637244574177,3.02742097535104e-17,1.0000102420713568,-3.844444325270268,7.930209143365207
chunk1,003aa46c-e533-4edd-98f3-bcaee4e3a9ab,8.930541672288583e-17,1.0000002809613429,-133.2480199554755,3.276133871873296,4.634947278072651e-16,1.0000002809613429,-13.247731339337635,18.104993258940688,1.9625178601011485e-16,1.0000002809613429,-11.954540832460836,12.113145508915329
chunk1,003ab039-9c38-4a3e-950a-a10b75d62851,2.419796842116409e-16,1.000003308842385,-44.52982286775617,2.742069440521166,2.521503244084261e-16,1.000003308842385,-4.344269547332416,6.444433054334652,-1.1084087576416585e-17,1.000003308842385,-6.417512292539622,11.65078465549092
